"vis","arrival","participant","distribution","scenario","trial","mu","sigma","nu","tau","mode","duration","response","payoff","expected_payoff","optimal_payoff","expected_over_optimal"
"none",TRUE,"p104","d004","s4",37,21.6800549,0.03829699242,0.1246824294,1.510398089,7,8.211275,15,98,118.5138772,453.3894503,0.26139531284105
"none",TRUE,"p104","d131","s4",38,33.96145457,0.1008488419,-3.006074973,1.95409996,18,8.509395,15,798,595.8481363,595.8481363,1
"none",TRUE,"p104","d020","s4",39,32.77233029,0.09338534855,-6.268149476,1.914539821,17,9.93168,15,728,558.8708764,558.8708764,1
"dot20",TRUE,"p160","d072","s2",0,24.09744973,0.04810675783,-6.219083057,1.604857983,9,54.155416,7,-42,742.4663078,795.4790974,0.933357407160954
"dot20",TRUE,"p160","d045","s2",1,32.40922789,0.09116760228,-9.3365583,1.90233861,16,21.243528,13,6,812.7067834,828.030666,0.98149358081866
"dot20",TRUE,"p160","d117","s2",2,26.54547375,0.05927245804,-6.742880215,1.696480285,11,30.727039,11,4,444.7706411,802.0177553,0.554564581844738
"dot20",TRUE,"p160","d054","s2",3,36.65567068,0.1189035151,-7.786680042,2.041607337,20,30.47182,13,860,812.7787135,822.2629678,0.988465667710446
"dot20",TRUE,"p160","d035","s2",4,27.83685316,0.06566841211,-8.353520347,1.743359052,12,31.532533,9,912,807.1703901,811.7500849,0.994358245369861
"dot20",TRUE,"p160","d093","s2",5,23.61822761,0.04606664784,-1.401415303,1.586465365,9,30.19501,7,854,677.1522797,773.4546956,0.875490553683569
"dot20",TRUE,"p160","d127","s2",6,27.17903824,0.06236645741,-6.815189141,1.719598104,12,35.473238,8,834,802.7279434,802.7279434,1
"dot20",TRUE,"p160","d038","s2",7,30.9871603,0.08275651086,-8.541650758,1.853982156,15,22.194497,11,872,819.148104,819.148104,1
"dot20",TRUE,"p160","d110","s2",8,32.85901261,0.09391901402,-2.175973861,1.917444046,17,29.731027,2,660,628.809524,767.8845627,0.81888548688752
"dot20",TRUE,"p160","d071","s2",9,25.72030733,0.05536910986,-0.3242686306,1.66601556,11,95.064875,0,672,676.9927385,765.5047669,0.884374294939482
"dot20",TRUE,"p160","d133","s2",10,25.02368077,0.05218458971,1.452733518,1.639970703,10,31.876877,7,868,744.460172,759.6070978,0.980059525715506
"dot20",TRUE,"p160","d018","s2",11,35.77511914,0.1128272054,-9.375370989,2.013318439,19,79.343265,16,968,802.7896809,835.8553583,0.960440909935362
"dot20",TRUE,"p160","d058","s2",12,30.60130311,0.08054946459,-8.749926067,1.840699185,15,130.741155,11,886,817.1517594,819.3503979,0.99731660775947
"dot20",TRUE,"p160","d070","s2",13,30.68754124,0.08103995741,-6.01675119,1.843674061,15,46.730005,11,858,797.1972174,802.7726161,0.993054822015372
"dot20",TRUE,"p160","d089","s2",14,26.32905022,0.05823488887,-2.625763682,1.688529559,11,22.807012,2,702,714.9653824,779.9079527,0.916730467903075
"dot20",TRUE,"p160","d137","s2",15,25.75276185,0.05551993943,-2.238303239,1.667221563,11,28.277465,6,804,777.7066646,777.7066646,1
"dot20",TRUE,"p160","d075","s2",16,25.42655444,0.05401392491,0.5400464383,1.655070109,10,46.812287,7,826,752.4403873,760.9673631,0.988794557804341
"dot20",TRUE,"p160","d086","s2",17,27.49820952,0.06395715108,-1.229493608,1.731157146,12,30.08975,8,848,768.3770394,768.6847866,0.999599644476689
"dot20",TRUE,"p160","d059","s2",18,37.10946712,0.1221018169,-7.702062736,2.056073017,20,112.193199,13,860,808.7458561,823.037341,0.98263567861619
"dot20",TRUE,"p160","d047","s2",19,24.65707523,0.05054928537,-1.914205833,1.626140319,10,20.884696,6,832,774.6712972,775.3336162,0.999145762564448
"dot20",TRUE,"p160","d046","s2",20,21.58123865,0.03792142413,-5.081845585,1.506443794,6,19.196444,4,830,780.7985931,787.1431588,0.991939756283123
"dot20",TRUE,"p160","d056","s2",21,21.17009708,0.03638010201,2.380545484,1.489907787,6,15.784715,4,844,744.9591242,765.5672154,0.973081277795794
"dot20",TRUE,"p160","d023","s2",22,32.54318003,0.09198242298,-3.770348319,1.906846509,17,12.026831,10,766,779.3356685,784.5654637,0.993334150632458
"dot20",TRUE,"p160","d074","s2",23,26.09859069,0.05714082808,-1.758399,1.680032512,11,16.156682,8,876,754.8737215,773.6226355,0.975764780993149
"dot20",TRUE,"p160","d053","s2",24,31.02703991,0.08298644183,-8.085630933,1.855350965,15,14.516923,11,886,816.2454712,816.2454712,1
"dot20",TRUE,"p160","d031","s2",25,31.61030016,0.08638844829,-7.259124189,1.87528557,16,13.513983,10,878,807.4798487,812.7585156,0.993505245655774
"dot20",TRUE,"p160","d149","s2",26,25.43371537,0.05404674665,0.5947185069,1.65533757,10,18.703315,7,840,752.350321,760.7855891,0.988912423919624
"dot20",TRUE,"p160","d094","s2",27,31.80026271,0.08751229207,-5.456805414,1.88174418,16,55.822534,12,852,789.6099824,799.2971538,0.987880387970925
"dot20",TRUE,"p160","d050","s2",28,30.16021595,0.07806567133,-8.319483041,1.825427198,14,17.306613,11,872,807.2745088,817.0753113,0.988005019409525
"dot20",TRUE,"p160","d082","s2",29,29.66744687,0.07534014583,-6.451215425,1.808252786,14,22.497266,10,878,802.5715102,803.371093,0.999004715495782
"dot20",TRUE,"p160","d072","s2",30,24.09744973,0.04810675783,-6.219083057,1.604857983,9,20.886699,6,-92,790.4001924,795.4790974,0.993615287923215
"dot20",TRUE,"p160","d045","s2",31,32.40922789,0.09116760228,-9.3365583,1.90233861,16,25.575057,12,866,828.030666,828.030666,1
"dot20",TRUE,"p160","d117","s2",32,26.54547375,0.05927245804,-6.742880215,1.696480285,11,22.848901,8,848,795.4184309,802.0177553,0.991771598126863
"dot20",TRUE,"p160","d054","s2",33,36.65567068,0.1189035151,-7.786680042,2.041607337,20,22.228746,13,790,812.7787135,822.2629678,0.988465667710446
"dot20",TRUE,"p160","d035","s2",34,27.83685316,0.06566841211,-8.353520347,1.743359052,12,25.397414,9,856,807.1703901,811.7500849,0.994358245369861
"dot20",TRUE,"p160","d093","s2",35,23.61822761,0.04606664784,-1.401415303,1.586465365,9,18.327922,5,796,773.4546956,773.4546956,1
"dot20",TRUE,"p160","d127","s2",36,27.17903824,0.06236645741,-6.815189141,1.719598104,12,60.928045,8,792,802.7279434,802.7279434,1
"dot20",TRUE,"p160","d038","s2",37,30.9871603,0.08275651086,-8.541650758,1.853982156,15,18.288264,12,922,799.9947819,819.148104,0.976617998617744
"dot20",TRUE,"p160","d110","s2",38,32.85901261,0.09391901402,-2.175973861,1.917444046,17,22.7639,12,838,764.563885,767.8845627,0.995675550907907
"dot20",TRUE,"p160","d071","s2",39,25.72030733,0.05536910986,-0.3242686306,1.66601556,11,20.670686,7,-238,760.9110336,765.5047669,0.993999079432774
"pdfinterval",FALSE,"p89","d097","s1",0,34.72561509,0.1058078698,-8.403607829,1.97921114,18,13.846133,12,1272,1234.600682,1243.292449,0.993009072799412
"pdfinterval",FALSE,"p89","d104","s1",1,27.89593825,0.06596947018,-3.800231235,1.745481492,13,13.106405,6,1196,1189.754304,1206.528479,0.986097157844212
"pdfinterval",FALSE,"p89","d128","s1",2,31.29011882,0.0845118364,-8.595554029,1.864362043,15,27.02902,13,1336,1180.091911,1240.169239,0.951557153563619
"pdfinterval",FALSE,"p89","d141","s1",3,25.73279689,0.05542712795,-1.436388293,1.666479746,11,14.426394,7,1288,1188.03724,1191.998515,0.996676778578034
"pdfinterval",FALSE,"p89","d044","s1",4,29.46134633,0.07421559355,-3.031573459,1.801033574,14,12.466712,9,1290,1200.138739,1200.138739,1
"pdfinterval",FALSE,"p89","d091","s1",5,32.06728636,0.08910522279,-6.760877552,1.890795087,16,10.436537,12,1286,1223.421694,1227.983039,0.996285498369982
"pdfinterval",FALSE,"p89","d029","s1",6,23.35244931,0.04495561656,-1.420719614,1.576196186,8,11.566975,8,1324,827.4068993,1191.615171,0.694357473315519
"pdfinterval",FALSE,"p89","d100","s1",7,33.46763821,0.09771204512,-10.412065,1.937744377,17,9.672341,15,1352,1179.646327,1256.055568,0.939167308400483
"pdfinterval",FALSE,"p89","d088","s1",8,36.75544378,0.1196027989,-4.65979637,2.044794322,20,9.777228,16,1234,1177.124977,1202.701793,0.978733867240522
"pdfinterval",FALSE,"p89","d030","s1",9,26.64573271,0.05975644848,0.5360266973,1.70015412,12,63.508769,8,1282,1164.978579,1174.543861,0.991856173006723
"pdfinterval",FALSE,"p89","d062","s1",10,28.58207676,0.06951974463,-4.745893131,1.769990035,13,21.081962,13,1308,883.3257751,1210.89023,0.729484600020268
"pdfinterval",FALSE,"p89","d052","s1",11,21.05019297,0.03593705195,-2.22680319,1.485059559,6,12.226554,4,1264,1170.867743,1195.439959,0.979445043797469
"pdfinterval",FALSE,"p89","d021","s1",12,25.4861594,0.05428744692,-0.3205061342,1.657295374,10,10.469273,6,1266,1183.620042,1183.620042,1
"pdfinterval",FALSE,"p89","d017","s1",13,36.63424279,0.1187536195,-9.131905157,2.040922398,20,10.137706,17,1368,1198.901131,1251.271991,0.958145902428339
"pdfinterval",FALSE,"p89","d079","s1",14,30.40495587,0.07943866535,-1.753161788,1.833912619,15,12.10393,12,1258,1142.59677,1186.486289,0.963008827487597
"pdfinterval",FALSE,"p89","d130","s1",15,20.72725787,0.03475826519,-1.114800607,1.471943057,6,15.455266,4,1292,1145.207842,1188.408099,0.963648634642972
"pdfinterval",FALSE,"p89","d073","s1",16,32.49700592,0.09170111007,-5.367497188,1.905293504,17,8.27048,12,1258,1213.903522,1216.402768,0.997945379552112
"pdfinterval",FALSE,"p89","d138","s1",17,35.72366012,0.1124773927,-3.814432754,2.011656125,19,8.692181,11,1194,1180.826546,1195.238543,0.987942158421509
"pdfinterval",FALSE,"p89","d081","s1",18,24.22446143,0.04865541934,-2.029566191,1.609706508,9,126.104622,7,1288,1150.443578,1196.583219,0.961440508050447
"pdfinterval",FALSE,"p89","d033","s1",19,23.00791872,0.04353701092,2.049486667,1.56280973,8,60.422541,7,1302,997.3517336,1181.59984,0.844068947741225
"pdfinterval",FALSE,"p89","d129","s1",20,34.25450162,0.1027354811,-9.448212062,1.963758002,18,19.24628,16,1388,1138.261279,1251.416385,0.909578372669302
"pdfinterval",FALSE,"p89","d022","s1",21,36.53891972,0.1180880303,-7.040457299,2.037873341,20,45.935216,16,1332,1208.745762,1230.836788,0.98205202654375
"pdfinterval",FALSE,"p89","d041","s1",22,27.70492878,0.06499887903,-1.133381372,1.738613155,13,91.468217,10,1312,1134.534091,1186.708678,0.956034207917034
"pdfinterval",FALSE,"p89","d032","s1",23,26.62258794,0.05964453188,0.4747644408,1.699306539,12,13.230966,7,1246,1174.835594,1174.835594,1
"pdfinterval",FALSE,"p89","d026","s1",24,31.82036013,0.08763164697,-2.828698685,1.882426517,16,9.415182,12,1356,1182.204716,1193.699405,0.990370533023764
"pdfinterval",FALSE,"p89","d069","s1",25,37.26055614,0.1231767845,-7.674336723,2.060872536,20,6.17639,16,1276,1228.383185,1237.193856,0.992878504078184
"pdfinterval",FALSE,"p89","d098","s1",26,36.31163076,0.1165090892,-9.87492826,2.030589441,19,5.885649,16,1332,1240.829795,1257.039614,0.987104766771495
"pdfinterval",FALSE,"p89","d055","s1",27,33.17488926,0.09587754153,-2.393488506,1.927999732,18,42.5798,15,1366,1097.236295,1186.174649,0.925020860903595
"pdfinterval",FALSE,"p89","d037","s1",28,35.81741481,0.113115163,-2.85970231,2.014683982,20,11.545249,16,1346,1135.433827,1182.203022,0.960438948192775
"pdfinterval",FALSE,"p89","d025","s1",29,33.90055993,0.100459155,-5.070850322,1.952088586,18,6.980548,15,1380,1149.388246,1213.090366,0.947487737282055
"pdfinterval",FALSE,"p89","d097","s1",30,34.72561509,0.1058078698,-8.403607829,1.97921114,18,17.125367,16,310,1159.968347,1243.292449,0.932981092206408
"pdfinterval",FALSE,"p89","d104","s1",31,27.89593825,0.06596947018,-3.800231235,1.745481492,13,9.120218,9,1220,1197.549028,1206.528479,0.992557613718789
"pdfinterval",FALSE,"p89","d128","s1",32,31.29011882,0.0845118364,-8.595554029,1.864362043,15,8.486228,12,1314,1227.361792,1240.169239,0.989672823194416
"pdfinterval",FALSE,"p89","d141","s1",33,25.73279689,0.05542712795,-1.436388293,1.666479746,11,12.860978,10,430,919.9534776,1191.998515,0.771774013158062
"pdfinterval",FALSE,"p89","d044","s1",34,29.46134633,0.07421559355,-3.031573459,1.801033574,14,6.889336,12,1300,1105.264425,1200.138739,0.920947211420696
"pdfinterval",FALSE,"p89","d091","s1",35,32.06728636,0.08910522279,-6.760877552,1.890795087,16,7.389888,13,1182,1197.272373,1227.983039,0.97499096891028
"pdfinterval",FALSE,"p89","d029","s1",36,23.35244931,0.04495561656,-1.420719614,1.576196186,8,45.071496,7,1288,1060.059718,1191.615171,0.88959904489165
"pdfinterval",FALSE,"p89","d100","s1",37,33.46763821,0.09771204512,-10.412065,1.937744377,17,10.898745,13,1252,1256.055568,1256.055568,1
"pdfinterval",FALSE,"p89","d088","s1",38,36.75544378,0.1196027989,-4.65979637,2.044794322,20,10.374957,15,1352,1196.463469,1202.701793,0.994813074998052
"pdfinterval",FALSE,"p89","d030","s1",39,26.64573271,0.05975644848,0.5360266973,1.70015412,12,16.65007,10,430,1049.505932,1174.543861,0.893543414467687
"text99",FALSE,"p102","d123","s4",0,27.90904069,0.06603633153,-8.187980639,1.745951896,12,46.017256,25,60,169.7256924,369.7256924,0.45905842057732
"text99",FALSE,"p102","d002","s4",1,35.61497086,0.1117404501,-11.36727582,2.008141706,19,21.386027,15,770,727.752687,727.752687,1
"text99",FALSE,"p102","d150","s4",2,23.39813767,0.04514557187,1.204224254,1.57796503,8,21.660973,15,-28,99.13725313,430.4504549,0.230310485217238
"text99",FALSE,"p102","d024","s4",3,25.54150761,0.05454209886,-1.997940342,1.659359735,10,35.619502,25,424,200.8649608,400.8649608,0.501078868053563
"text99",FALSE,"p102","d057","s4",4,22.30967592,0.04073668239,0.8250353948,1.535415266,7,25.470863,25,340,245.052421,445.052421,0.550614735336986
"text99",FALSE,"p102","d012","s4",5,31.96603578,0.08849939766,-3.133107441,1.88736694,16,13.461518,15,826,488.9939527,488.9939527,1
"text99",FALSE,"p102","d143","s4",6,31.96362308,0.08848498847,-2.233680531,1.887285194,16,22.685919,15,-56,488.7667051,488.7667051,1
"text99",FALSE,"p102","d085","s4",7,36.8308164,0.1201325248,-7.50936447,2.047199455,20,25.960603,15,770,701.575635,701.575635,1
"text99",FALSE,"p102","d020","s4",8,32.77233029,0.09338534855,-6.268149476,1.914539821,17,18.758928,15,756,558.8708764,558.8708764,1
"text99",FALSE,"p102","d112","s4",9,27.66510708,0.06479750188,-6.683342445,1.737178703,12,74.601917,25,550,172.4411268,372.4411268,0.463002376460429
"text99",FALSE,"p102","d134","s4",10,31.55883877,0.08608533695,-4.936221578,1.873533069,16,42.548638,15,756,449.9352479,449.9352479,1
"text99",FALSE,"p102","d144","s4",11,28.40116397,0.06857395719,-5.911360926,1.763552485,13,21.168971,15,-70,146.3750998,363.21097,0.403002970422397
"text99",FALSE,"p102","d122","s4",12,23.54441525,0.04575663095,-4.652468737,1.583618354,8,18.210562,25,494,227.8170768,427.8170768,0.532510479721926
"text99",FALSE,"p102","d016","s4",13,33.13339136,0.09561900497,-7.208987472,1.926615443,17,20.277744,15,742,590.6877331,590.6877331,1
"text99",FALSE,"p102","d096","s4",14,35.08765613,0.1082019695,-6.363171817,1.991025931,19,16.768216,15,812,665.2334035,665.2334035,1
"text99",FALSE,"p102","d148","s4",15,27.24159285,0.06267652567,-3.931413007,1.721868108,12,12.933906,25,494,177.8590243,377.8590243,0.470702068395724
"text99",FALSE,"p102","d124","s4",16,35.90296668,0.1136988217,-6.579258419,2.017443978,19,14.516468,15,756,682.4854399,682.4854399,1
"text99",FALSE,"p102","d087","s4",17,32.42270138,0.09124938457,-3.686745815,1.902792393,17,14.976163,15,42,523.8336729,523.8336729,1
"text99",FALSE,"p102","d092","s4",18,30.5122662,0.08004472887,-2.186624671,1.837624011,15,55.105832,15,840,353.3975589,353.3975589,1
"text99",FALSE,"p102","d061","s4",19,37.20177385,0.1227579597,-7.139004172,2.059006236,20,22.725983,15,840,698.9878912,698.9878912,1
"text99",FALSE,"p102","d034","s4",20,23.25280674,0.04454282958,0.8127222917,1.572333357,8,24.591734,25,480,232.1379065,432.1379065,0.537184780618175
"text99",FALSE,"p102","d125","s4",21,23.93555256,0.04741223563,-2.069631864,1.598661928,9,12.215632,25,368,222.7356712,422.7356712,0.526891119852107
"text99",FALSE,"p102","d004","s4",22,21.6800549,0.03829699242,0.1246824294,1.510398089,7,14.039432,25,494,253.3894503,453.3894503,0.558878134752224
"text99",FALSE,"p102","d040","s4",23,23.11982481,0.04399510928,1.773844046,1.56716706,8,12.609828,25,536,234.7286674,434.7286674,0.539942923027947
"text99",FALSE,"p102","d076","s4",24,28.42601847,0.06870348135,-3.714685484,1.764437934,13,20.572989,25,410,163.1598513,363.1598513,0.449278329407665
"text99",FALSE,"p102","d140","s4",25,31.32928608,0.08474021262,-4.835446645,1.865700849,16,19.520693,15,784,426.6601376,426.6601376,1
"text99",FALSE,"p102","d107","s4",26,34.59131979,0.1049271069,-2.555503968,1.974815232,19,13.063899,15,826,608.0888088,608.0888088,1
"text99",FALSE,"p102","d010","s4",27,27.20184748,0.06247942182,-4.999434442,1.720426072,12,46.801269,25,312,178.2377058,378.2377058,0.471231987363646
"text99",FALSE,"p102","d095","s4",28,20.72057923,0.03473410911,1.01602908,1.471670878,6,15.981957,25,452,266.9666646,466.9666646,0.571703902737215
"text99",FALSE,"p102","d131","s4",29,33.96145457,0.1008488419,-3.006074973,1.95409996,18,11.280912,15,-98,595.8481363,595.8481363,1
"text99",FALSE,"p102","d123","s4",30,27.90904069,0.06603633153,-8.187980639,1.745951896,12,10.004346,25,312,169.7256924,369.7256924,0.45905842057732
"text99",FALSE,"p102","d002","s4",31,35.61497086,0.1117404501,-11.36727582,2.008141706,19,13.845543,15,756,727.752687,727.752687,1
"text99",FALSE,"p102","d150","s4",32,23.39813767,0.04514557187,1.204224254,1.57796503,8,14.397165,25,662,230.4504549,430.4504549,0.535370452689002
"text99",FALSE,"p102","d024","s4",33,25.54150761,0.05454209886,-1.997940342,1.659359735,10,8.335882,25,424,200.8649608,400.8649608,0.501078868053563
"text99",FALSE,"p102","d057","s4",34,22.30967592,0.04073668239,0.8250353948,1.535415266,7,17.70128,25,508,245.052421,445.052421,0.550614735336986
"text99",FALSE,"p102","d012","s4",35,31.96603578,0.08849939766,-3.133107441,1.88736694,16,21.224232,15,42,488.9939527,488.9939527,1
"text99",FALSE,"p102","d143","s4",36,31.96362308,0.08848498847,-2.233680531,1.887285194,16,57.154292,15,826,488.7667051,488.7667051,1
"text99",FALSE,"p102","d085","s4",37,36.8308164,0.1201325248,-7.50936447,2.047199455,20,17.486464,15,770,701.575635,701.575635,1
"text99",FALSE,"p102","d020","s4",38,32.77233029,0.09338534855,-6.268149476,1.914539821,17,11.520509,15,812,558.8708764,558.8708764,1
"text99",FALSE,"p102","d112","s4",39,27.66510708,0.06479750188,-6.683342445,1.737178703,12,9.256069,25,326,172.4411268,372.4411268,0.463002376460429
"pdf",TRUE,"p183","d087","s4",0,32.42270138,0.09124938457,-3.686745815,1.902792393,17,23.150644,25,494,125.598685,523.8336729,0.239768253737245
"pdf",TRUE,"p183","d085","s4",1,36.8308164,0.1201325248,-7.50936447,2.047199455,20,12.304315,25,130,119.392644,701.575635,0.170177865427154
"pdf",TRUE,"p183","d122","s4",2,23.54441525,0.04575663095,-4.652468737,1.583618354,8,19.384852,15,28,98.42878563,427.8170768,0.23007212887861
"pdf",TRUE,"p183","d125","s4",3,23.93555256,0.04741223563,-2.069631864,1.598661928,9,12.412189,25,438,222.7356712,422.7356712,0.526891119852107
"pdf",TRUE,"p183","d010","s4",4,27.20184748,0.06247942182,-4.999434442,1.720426072,12,12.299654,15,-70,105.5822753,378.2377058,0.279142649400027
"pdf",TRUE,"p183","d092","s4",5,30.5122662,0.08004472887,-2.186624671,1.837624011,15,18.320728,25,144,140.9185759,353.3975589,0.398753676563667
"pdf",TRUE,"p183","d034","s4",6,23.25280674,0.04454282958,0.8127222917,1.572333357,8,23.666895,25,466,232.1379065,432.1379065,0.537184780618175
"pdf",TRUE,"p183","d148","s4",7,27.24159285,0.06267652567,-3.931413007,1.721868108,12,33.15125,15,56,108.3594423,377.8590243,0.286772143395915
"pdf",TRUE,"p183","d057","s4",8,22.30967592,0.04073668239,0.8250353948,1.535415266,7,12.110658,25,396,245.052421,445.052421,0.550614735336986
